-2.896467365156115033e+06
-5.034538940017888820e+00
1.018318705581655308e+03
5.069474757907631283e+04
2.997061162179309758e+04
2.112302671158248995e+04
1.518795333644453876e+03
3.044030523968471243e+04
4.729750545671256259e+04
1.135329617962236625e+03
4.792625458021722807e+03
-1.944555603038775871e+03
